region,x,y,side,IW_Theta,IP_Theta,CW_Theta,CP_Theta,wavelength,intensity,integration_time
A,0.0,0.0,x,0,-45,0,0,841.4113110601902,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,842.1589484862998,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,842.9065136428981,1626.0,500000
A,0.0,0.0,x,0,-45,0,0,843.654006529985,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,844.4014271475608,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,845.1487754956252,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,845.8960515741783,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,846.6432553832201,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,847.3903869227506,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,848.1374461927699,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,848.8844331932778,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,849.6313479242745,1626.0,500000
A,0.0,0.0,x,0,-45,0,0,850.3781903857598,1627.0,500000
A,0.0,0.0,x,0,-45,0,0,851.1249605777339,1631.0,500000
A,0.0,0.0,x,0,-45,0,0,851.8716585001966,1634.0,500000
A,0.0,0.0,x,0,-45,0,0,852.6182841531481,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,853.3648375365883,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,854.1113186505172,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,854.8577274949348,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,855.6040640698411,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,856.3503283752361,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,857.0965204111199,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,857.8426401774923,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,858.5886876743534,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,859.3346629017033,1627.0,500000
A,0.0,0.0,x,0,-45,0,0,860.0805658595418,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,860.8263965478691,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,861.572154966685,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,862.3178411159897,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,863.0634549957831,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,863.8089966060652,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,864.554465946836,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,865.2998630180955,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,866.0451878198437,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,866.7904403520806,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,867.5356206148062,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,868.2807286080206,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,869.0257643317236,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,869.7707277859154,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,870.5156189705958,1626.0,500000
A,0.0,0.0,x,0,-45,0,0,871.260437885765,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,872.0051845314229,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,872.7498589075694,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,873.4944610142047,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,874.2389908513287,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,874.9834484189414,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,875.7278337170428,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,876.4721467456329,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,877.2163875047117,1627.0,500000
A,0.0,0.0,x,0,-45,0,0,877.9605559942793,1670.0,500000
A,0.0,0.0,x,0,-45,0,0,878.7046522143355,1689.0,500000
A,0.0,0.0,x,0,-45,0,0,879.4486761648805,1646.0,500000
A,0.0,0.0,x,0,-45,0,0,880.1926278459141,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,880.9365072574365,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,881.6803143994475,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,882.4240492719473,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,883.1677118749358,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,883.911302208413,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,884.6548202723789,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,885.3982660668335,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,886.1416395917768,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,886.8849408472088,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,887.6281698331295,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,888.3713265495389,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,889.1144109964371,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,889.8574231738239,1627.0,500000
A,0.0,0.0,x,0,-45,0,0,890.6003630816995,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,891.3432307200637,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,892.0860260889167,1627.0,500000
A,0.0,0.0,x,0,-45,0,0,892.8287491882584,1643.0,500000
A,0.0,0.0,x,0,-45,0,0,893.5714000180888,1692.0,500000
A,0.0,0.0,x,0,-45,0,0,894.3139785784078,1651.0,500000
A,0.0,0.0,x,0,-45,0,0,895.0564848692156,1633.0,500000
A,0.0,0.0,x,0,-45,0,0,895.7989188905121,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,896.5412806422974,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,897.2835701245713,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,898.0257873373339,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,898.7679322805852,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,899.5100049543253,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,900.252005358554,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,900.9939334932715,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,901.7357893584776,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,902.4775729541725,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,903.2192842803561,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,903.9609233370284,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,904.7024901241894,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,905.443984641839,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,906.1854068899775,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,906.9267568686046,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,907.6680345777204,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,908.4092400173249,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,909.1503731874182,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,909.8914340880001,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,910.6324227190707,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,911.3733390806301,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,912.1141831726782,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,912.8549549952149,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,913.5956545482404,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,914.3362818317546,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,915.0768368457575,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,915.8173195902491,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,916.5577300652294,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,917.2980682706984,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,918.0383342066561,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,918.7785278731026,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,919.5186492700377,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,920.2586983974616,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,920.9986752553741,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,921.7385798437754,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,922.4784121626653,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,923.218172212044,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,923.9578599919114,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,924.6974755022675,1630.0,500000
A,0.0,0.0,x,0,-45,0,0,925.4370187431123,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,926.1764897144458,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,926.915888416268,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,927.6552148485789,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,928.3944690113785,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,929.1336509046669,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,929.8727605284439,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,930.6117978827097,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,931.3507629674641,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,932.0896557827073,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,932.8284763284391,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,933.5672246046597,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,934.305900611369,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,935.044504348567,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,935.7830358162537,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,936.5214950144291,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,937.2598819430932,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,937.998196602246,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,938.7364389918876,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,939.4746091120178,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,940.2127069626367,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,940.9507325437444,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,941.6886858553407,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,942.4265668974258,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,943.1643756699996,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,943.902112173062,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,944.6397764066132,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,945.3773683706531,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,946.1148880651817,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,946.852335490199,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,947.589710645705,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,948.3270135316998,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,949.0642441481832,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,949.8014024951553,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,950.5384885726162,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,951.2755023805657,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,952.012443919004,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,952.749313187931,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,953.4861101873466,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,954.222834917251,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,954.9594873776441,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,955.6960675685259,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,956.4325754898964,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,957.1690111417556,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,957.9053745241035,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,958.6416656369402,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,959.3778844802655,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,960.1140310540795,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,960.8501053583823,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,961.5861073931737,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,962.3220371584539,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,963.0578946542228,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,963.7936798804803,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,964.5293928372266,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,965.2650335244616,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,966.0006019421853,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,966.7360980903977,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,967.4715219690988,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,968.2068735782887,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,968.9421529179672,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,969.6773599881344,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,970.4124947887904,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,971.147557319935,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,971.8825475815684,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,972.6174655736904,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,973.3523112963012,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,974.0870847494007,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,974.8217859329889,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,975.5564148470658,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,976.2909714916314,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,977.0254558666857,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,977.7598679722287,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,978.4942078082604,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,979.2284753747808,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,979.96267067179,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,980.6967936992878,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,981.4308444572744,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,982.1648229457496,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,982.8987291647136,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,983.6325631141663,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,984.3663247941076,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,985.1000142045377,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,985.8336313454565,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,986.567176216864,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,987.3006488187602,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,988.0340491511452,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,988.7673772140188,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,989.5006330073811,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,990.2338165312322,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,990.9669277855719,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,991.6999667704004,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,992.4329334857175,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,993.1658279315234,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,993.898650107818,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,994.6314000146012,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,995.3640776518732,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,996.0966830196339,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,996.8292161178833,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,997.5616769466214,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,998.2940655058483,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,999.0263817955638,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,999.758625815768,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1000.490797566461,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,1001.2228970476426,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,1001.954924259313,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1002.686879201472,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1003.4187618741198,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,1004.1505722772563,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1004.8823104108815,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1005.6139762749954,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1006.345569869598,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1007.0770911946893,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1007.8085402502693,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1008.539917036338,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1009.2712215528954,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,1010.0024537999416,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1010.7336137774764,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,1011.4647014855,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,1012.1957169240122,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,1012.9266600930132,1629.0,500000
A,0.0,0.0,x,0,-45,0,0,1013.6575309925029,1634.0,500000
A,0.0,0.0,x,0,-45,0,0,1014.3883296224813,1654.0,500000
A,0.0,0.0,x,0,-45,0,0,1015.1190559829483,1686.0,500000
A,0.0,0.0,x,0,-45,0,0,1015.8497100739041,1659.0,500000
A,0.0,0.0,x,0,-45,0,0,1016.5802918953486,1635.0,500000
A,0.0,0.0,x,0,-45,0,0,1017.3108014472818,1628.0,500000
A,0.0,0.0,x,0,-45,0,0,1018.0412387297038,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,1018.7716037426144,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1019.5018964860137,1625.0,500000
A,0.0,0.0,x,0,-45,0,0,1020.2321169599018,1623.0,500000
A,0.0,0.0,x,0,-45,0,0,1020.9622651642785,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,1021.692341099144,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1022.4223447644981,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1023.152276160341,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1023.8821352866726,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1024.6119221434928,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1025.3416367308018,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1026.0712790485995,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1026.800849096886,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1027.530346875661,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1028.2597723849249,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1028.9891256246774,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1029.7184065949186,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1030.4476152956486,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1031.1767517268672,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1031.9058158885746,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1032.6348077807706,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1033.3637274034554,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1034.092574756629,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,1034.821349840291,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,1035.550052654442,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1036.2786831990816,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1037.0072414742099,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1037.735727479827,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1038.4641412159326,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1039.192482682527,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,1039.9207518796102,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1040.648948807182,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1041.3770734652426,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1042.1051258537918,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1042.8331059728298,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1043.5610138223565,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1044.2888494023719,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,1045.016612712876,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1045.7443037538687,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,1046.4719225253502,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,1047.1994690273204,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1047.9269432597794,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1048.654345222727,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1049.3816749161633,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1050.1089323400884,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1050.836117494502,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1051.5632303794046,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1052.2902709947957,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1053.0172393406756,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,1053.7441354170442,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1054.4709592239014,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1055.1977107612474,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1055.9243900290821,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1056.6509970274055,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1057.3775317562176,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1058.1039942155185,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1058.830384405308,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1059.5567023255862,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1060.2829479763532,1612.0,500000
A,0.0,0.0,x,0,-45,0,0,1061.0091213576088,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1061.7352224693532,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1062.4612513115862,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1063.187207884308,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1063.9130921875185,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1064.6389042212177,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1065.3646439854056,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1066.0903114800822,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,1066.8159067052475,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1067.5414296609015,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1068.2668803470442,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1068.9922587636756,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1069.7175649107958,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1070.4427987884046,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1071.1679603965022,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1071.8930497350884,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1072.6180668041634,1622.0,500000
A,0.0,0.0,x,0,-45,0,0,1073.343011603727,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1074.0678841337794,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,1074.7926843943205,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,1075.5174123853503,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1076.2420681068688,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1076.966651558876,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1077.691162741372,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1078.4156016543566,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1079.13996829783,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1079.864262671792,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1080.5884847762427,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1081.3126346111821,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1082.0367121766103,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,1082.7607174725272,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1083.4846504989328,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1084.208511255827,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1084.93229974321,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1085.6560159610817,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1086.3796599094421,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1087.1032315882912,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1087.826730997629,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1088.5501581374556,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1089.2735130077708,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1089.9967956085748,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,1090.7200059398674,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1091.4431440016488,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1092.1662097939188,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1092.8892033166776,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1093.612124569925,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,1094.3349735536613,1624.0,500000
A,0.0,0.0,x,0,-45,0,0,1095.0577502678861,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1095.7804547125997,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1096.503086887802,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1097.225646793493,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1097.9481344296728,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1098.6705497963412,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1099.3928928934984,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1100.1151637211442,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1100.8373622792788,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1101.559488567902,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1102.281542587014,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1103.0035243366146,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1103.725433816704,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1104.447271027282,1621.0,500000
A,0.0,0.0,x,0,-45,0,0,1105.169035968349,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1105.8907286399044,1613.0,500000
A,0.0,0.0,x,0,-45,0,0,1106.6123490419486,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1107.3338971744815,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1108.0553730375032,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1108.7767766310135,1620.0,500000
A,0.0,0.0,x,0,-45,0,0,1109.4981079550125,1616.0,500000
A,0.0,0.0,x,0,-45,0,0,1110.2193670095003,1619.0,500000
A,0.0,0.0,x,0,-45,0,0,1110.9405537944767,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1111.661668309942,1614.0,500000
A,0.0,0.0,x,0,-45,0,0,1112.3827105558958,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1113.1036805323383,1615.0,500000
A,0.0,0.0,x,0,-45,0,0,1113.8245782392696,1618.0,500000
A,0.0,0.0,x,0,-45,0,0,1114.5454036766896,1617.0,500000
A,0.0,0.0,x,0,-45,0,0,1115.2661568445983,1619.0,500000
