region,x,y,side,IW_Theta,IP_Theta,CW_Theta,CP_Theta,wavelength,intensity,integration_time
A,0.0,0.0,x,0,0,-45,-45,652.2344986159878,1871.0,500000
A,0.0,0.0,x,0,0,-45,-45,653.0002034199206,1870.0,500000
A,0.0,0.0,x,0,0,-45,-45,653.765835954342,1852.0,500000
A,0.0,0.0,x,0,0,-45,-45,654.5313962192522,1858.0,500000
A,0.0,0.0,x,0,0,-45,-45,655.2968842146511,1861.0,500000
A,0.0,0.0,x,0,0,-45,-45,656.0622999405387,1837.0,500000
A,0.0,0.0,x,0,0,-45,-45,656.8276433969149,1846.0,500000
A,0.0,0.0,x,0,0,-45,-45,657.5929145837799,1825.0,500000
A,0.0,0.0,x,0,0,-45,-45,658.3581135011336,1819.0,500000
A,0.0,0.0,x,0,0,-45,-45,659.123240148976,1824.0,500000
A,0.0,0.0,x,0,0,-45,-45,659.8882945273072,1813.0,500000
A,0.0,0.0,x,0,0,-45,-45,660.653276636127,1812.0,500000
A,0.0,0.0,x,0,0,-45,-45,661.4181864754355,1817.0,500000
A,0.0,0.0,x,0,0,-45,-45,662.1830240452327,1806.0,500000
A,0.0,0.0,x,0,0,-45,-45,662.9477893455187,1809.0,500000
A,0.0,0.0,x,0,0,-45,-45,663.7124823762933,1812.0,500000
A,0.0,0.0,x,0,0,-45,-45,664.4771031375567,1797.0,500000
A,0.0,0.0,x,0,0,-45,-45,665.2416516293088,1797.0,500000
A,0.0,0.0,x,0,0,-45,-45,666.0061278515495,1783.0,500000
A,0.0,0.0,x,0,0,-45,-45,666.770531804279,1783.0,500000
A,0.0,0.0,x,0,0,-45,-45,667.5348634874972,1788.0,500000
A,0.0,0.0,x,0,0,-45,-45,668.2991229012041,1769.0,500000
A,0.0,0.0,x,0,0,-45,-45,669.0633100453997,1765.0,500000
A,0.0,0.0,x,0,0,-45,-45,669.827424920084,1769.0,500000
A,0.0,0.0,x,0,0,-45,-45,670.591467525257,1774.0,500000
A,0.0,0.0,x,0,0,-45,-45,671.3554378609188,1761.0,500000
A,0.0,0.0,x,0,0,-45,-45,672.1193359270692,1757.0,500000
A,0.0,0.0,x,0,0,-45,-45,672.8831617237083,1767.0,500000
A,0.0,0.0,x,0,0,-45,-45,673.6469152508362,1751.0,500000
A,0.0,0.0,x,0,0,-45,-45,674.4105965084527,1749.0,500000
A,0.0,0.0,x,0,0,-45,-45,675.174205496558,1742.0,500000
A,0.0,0.0,x,0,0,-45,-45,675.937742215152,1749.0,500000
A,0.0,0.0,x,0,0,-45,-45,676.7012066642346,1743.0,500000
A,0.0,0.0,x,0,0,-45,-45,677.464598843806,1731.0,500000
A,0.0,0.0,x,0,0,-45,-45,678.2279187538661,1740.0,500000
A,0.0,0.0,x,0,0,-45,-45,678.9911663944149,1733.0,500000
A,0.0,0.0,x,0,0,-45,-45,679.7543417654524,1739.0,500000
A,0.0,0.0,x,0,0,-45,-45,680.5174448669786,1732.0,500000
A,0.0,0.0,x,0,0,-45,-45,681.2804756989935,1729.0,500000
A,0.0,0.0,x,0,0,-45,-45,682.0434342614972,1724.0,500000
